"No.","Time","Source","Destination","Protocol","Length","Info"
"15825","85.206130","192.168.2.103","142.251.32.10","TCP","146","[TCP Previous segment not captured] 1584  >  443 [ACK] Seq=31357 Ack=14760 Win=66304 Len=0"
"16617","94.247995","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=6426451 Ack=3299 Win=267008 Len=1240"
"16627","94.248029","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=6438851 Ack=3299 Win=267008 Len=1240"
"16715","94.265142","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=6514491 Ack=3299 Win=267008 Len=1240 [TCP PDU reassembled in 16743]"
"16744","94.269002","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=6538051 Ack=3299 Win=267008 Len=1240"
"17295","94.366377","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=6955931 Ack=3299 Win=267008 Len=1240"
"18095","94.499535","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=7636691 Ack=3299 Win=267008 Len=1240"
"18104","94.502625","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=7641651 Ack=3299 Win=267008 Len=1240"
"18136","94.506995","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=7673891 Ack=3299 Win=267008 Len=1240"
"18848","104.435831","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [ACK] Seq=243559 Ack=43525 Win=233984 Len=1240 [TCP PDU reassembled in 18866]"
"19063","104.475799","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [ACK] Seq=432007 Ack=43525 Win=233984 Len=1240 [TCP PDU reassembled in 19091]"
"19121","104.492442","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [ACK] Seq=460527 Ack=43525 Win=233984 Len=1240 [TCP PDU reassembled in 19203]"
"19242","104.518679","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [ACK] Seq=548567 Ack=43525 Win=233984 Len=1240"
"19256","104.521152","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [ACK] Seq=564687 Ack=43525 Win=233984 Len=1240"
"19388","104.549858","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [ACK] Seq=655207 Ack=43525 Win=233984 Len=1240 [TCP PDU reassembled in 19486]"
"19431","104.556463","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [ACK] Seq=681247 Ack=43525 Win=233984 Len=1240 [TCP PDU reassembled in 19486]"
"19455","104.562128","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [ACK] Seq=691167 Ack=43525 Win=233984 Len=1240 [TCP PDU reassembled in 19486]"
"19800","104.629654","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [PSH, ACK] Seq=910647 Ack=43525 Win=233984 Len=1240 [TCP PDU reassembled in 19828]"
"19908","104.649777","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [PSH, ACK] Seq=973887 Ack=43525 Win=233984 Len=1240 [TCP PDU reassembled in 19919]"
"20130","104.700175","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [PSH, ACK] Seq=1133847 Ack=43525 Win=233984 Len=1240 [TCP PDU reassembled in 20149]"
"20137","104.701878","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1584 [PSH, ACK] Seq=1141287 Ack=43525 Win=233984 Len=1240 [TCP PDU reassembled in 20149]"
"21796","115.188359","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=7999790 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 21851]"
"21892","115.207787","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8048150 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 21912]"
"21992","115.229532","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8110150 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22019]"
"22123","115.259517","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8180830 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 22170]"
