"No.","Time","Source","Destination","Protocol","Length","Info"
"13977","52.915492","192.168.2.103","52.168.117.168","TCP","1386","[TCP Retransmission] 2068  >  443 [ACK] Seq=458 Ack=4356 Win=66048 Len=1240"
"13986","52.938069","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=1698 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13964]"
"13988","52.938084","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=3244 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13967]"
"13991","52.938497","192.168.2.103","52.168.117.168","TCP","1386","[TCP Retransmission] 2068  >  443 [ACK] Seq=458 Ack=4394 Win=66048 Len=1240"
"13995","52.941485","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=1698 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13964]"
"13996","52.941722","192.168.2.103","52.168.117.168","TCP","1394","[TCP Retransmission] 2068  >  443 [ACK] Seq=2004 Ack=4394 Win=66048 Len=1240"
"13997","52.941732","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=3244 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13967]"
"14001","52.942681","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=1698 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13964]"
"14002","52.942691","192.168.2.103","52.168.117.168","TCP","1394","[TCP Retransmission] 2068  >  443 [ACK] Seq=2004 Ack=4394 Win=66048 Len=1240"
"14003","52.942700","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=3244 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13967]"
"14009","52.943270","192.168.2.103","52.168.117.168","TCP","1386","[TCP Retransmission] 2068  >  443 [PSH, ACK] Seq=1698 Ack=4394 Win=66048 Len=1240"
"14017","52.961597","192.168.2.103","52.168.117.168","TCP","1386","[TCP Retransmission] 2068  >  443 [ACK] Seq=2938 Ack=4394 Win=66048 Len=1240 [TCP PDU reassembled in 13967]"
"14179","54.779973","192.168.2.103","157.240.26.49","TCP","1386","[TCP Retransmission] 1101  >  443 [ACK] Seq=2335 Ack=858 Win=257 Len=1240"
