"No.","Time","Source","Destination","Protocol","Length","Info"
"29417","98.105276","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=7433480 Ack=7164 Win=263680 Len=1240"
"29701","98.157392","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=7644280 Ack=7164 Win=263680 Len=1240"
"29752","98.166564","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=7676520 Ack=7164 Win=263680 Len=1240"
"30779","107.184733","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=7776185 Ack=7738 Win=263168 Len=1240"
"30820","107.193127","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=7786105 Ack=7738 Win=263168 Len=1240"
"30872","107.200791","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=7820825 Ack=7738 Win=263168 Len=1240"
"31066","107.246236","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=7943585 Ack=7738 Win=263168 Len=1240 [TCP PDU reassembled in 31098]"
"31144","107.261779","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=7983265 Ack=7738 Win=263168 Len=1240 [TCP PDU reassembled in 31165]"
"31193","107.271775","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=8016745 Ack=7738 Win=263168 Len=1240 [TCP PDU reassembled in 31243]"
"31204","107.274345","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=8021705 Ack=7738 Win=263168 Len=1240 [TCP PDU reassembled in 31243]"
"31208","107.276372","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=8026665 Ack=7738 Win=263168 Len=1240 [TCP PDU reassembled in 31243]"
"31225","107.280026","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=8039065 Ack=7738 Win=263168 Len=1240 [TCP PDU reassembled in 31243]"
"31269","107.296369","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=8092385 Ack=7738 Win=263168 Len=1240"
"31316","107.304100","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=8124625 Ack=7738 Win=263168 Len=1240 [TCP PDU reassembled in 31361]"
"31319","107.306000","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=8128345 Ack=7738 Win=263168 Len=1240 [TCP PDU reassembled in 31361]"
"31344","107.309761","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=8141985 Ack=7738 Win=263168 Len=1240 [TCP PDU reassembled in 31361]"
"31780","107.404053","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=8425945 Ack=7738 Win=263168 Len=1240"
"32181","107.483953","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=8693785 Ack=7738 Win=263168 Len=1240"
"32266","107.500626","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=8754545 Ack=7738 Win=263168 Len=1240"
"32878","107.640470","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=9166225 Ack=7738 Win=263168 Len=1240"
"32884","107.640492","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=9173665 Ack=7738 Win=263168 Len=1240"
"36745","117.276179","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=9448620 Ack=8312 Win=262656 Len=1240"
